tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG455167561209812,1335052800000000,India,Jalpāiguri,India,Alwar,1991,M,Expedited,false,false,4320,false,54.21,7877,67.2276,11.3824,1
DIG455187504426812,1487030400000000,India,Colgong,India,Noida,652,L,Expedited,false,false,4320,false,172.72,9790,114.9672,17.504,1
DIG455374989860084,1372550400000000,India,Titāgarh,India,Dalsingh Sarai,1293,M,Expedited,false,false,4320,false,81.88,10142,75.0598,18.6304,1
DIG45562239031532,1389139200000000,India,Kāraikāl,India,North Lakhimpur,648,M,Expedited,false,false,4320,false,85.92,7172,71.5328,9.1264,1
DIG455459969157296,1464998400000000,India,Nautanwa,India,Anthiyur,208,S,Expedited,false,false,4320,false,3.96,8021,26.7688,11.843200000000001,1
DIG45532358194472,1541203200000000,India,Rājmahal,India,Nangi,349,E,Expedited,false,false,4320,false,0.27,5530,26.1364,3.8720000000000003,1
DIG45553395039512,1390003200000000,India,Lātehār,India,Gangāpur,1545,M,Expedited,false,false,4320,false,85.94,6236,79.257,6.1312000000000006,1
DIG455285924152724,1271462400000000,India,Bhadrāchalam,India,Jhunjhunūn,1556,L,Expedited,false,false,4320,false,146.48,9199,109.6216,15.6128,1
DIG455185548092192,1371600000000000,India,Aruppukkottai,India,Aluva,566,E,Expedited,false,false,4320,false,0.82,7218,28.2776,9.2736,1
DIG455437193903516,1278633600000000,India,Tiruchengode,India,Dighwāra,3087,S,Expedited,false,false,4320,false,1.52,6423,50.3082,6.7296000000000005,2
DIG45550404056792,1356739200000000,India,Sānand,India,Nāsriganj,2550,E,Expedited,false,false,4320,false,0.31,5802,45.085,4.7424,2
DIG455294456650688,1321228800000000,India,Chintāmani,India,Piriyāpatna,2294,XL,Expedited,false,false,4320,false,372.7,5711,229.0784,4.4512,2
DIG45511855767668,1545004800000000,United States,Lemay,United States,Cudahy,2385,L,Expedited,false,false,4320,false,246.82,5906,166.921,5.0752000000000006,2
DIG45518432330876,1418083200000000,United States,Holyoke,United States,Streetsboro,1282,M,Expedited,false,false,4320,false,87.31,5810,77.6802,4.768,1
DIG455114438877548,1409184000000000,United States,Durango,United States,Bismarck,2379,E,Expedited,false,false,4320,false,0.77,7560,43.8444,10.368,2
DIG45569127088796,1281744000000000,United States,Holbrook,United States,Lake Ronkonkoma,2211,M,Expedited,false,false,4320,false,47.49,5366,65.7596,3.3472,2
DIG455366226440660,1267401600000000,United States,Elkridge,United States,Donna,461,L,Expedited,false,false,4320,false,229.17,7405,141.5496,9.872,1
DIG455465394711980,1263427200000000,United States,West Bloomfield Township,United States,Florence,2042,XXL,Expedited,false,false,4320,false,836.36,8384,458.7412,13.004800000000001,2
DIG45591974717960,1477526400000000,United States,Aberdeen,United States,Santa Ana,1501,S,Expedited,false,false,4320,false,4.53,9919,38.1736,17.916800000000002,1
DIG45514819959500,1405900800000000,United States,Baton Rouge,United States,Wahiawā,1242,E,Expedited,false,false,4320,false,0.92,5533,34.1412,3.8816,1
DIG45543762515684,1350172800000000,United States,Daly City,United States,Gainesville,1411,C,Expedited,false,false,4320,false,3541.46,7335,1805.8646,9.648,1
DIG455267712546776,1294358400000000,United States,West Covina,United States,Independence,2887,XL,Expedited,false,false,4320,false,498.03,9684,296.8432,17.1648,2
DIG455101522670552,1476316800000000,United States,Middletown,United States,Radcliff,2657,XL,Expedited,false,false,4320,false,464.99,7489,278.3452,10.1408,2
DIG455378733986648,1494633600000000,United States,Glen Avon,United States,Mount Lebanon,260,M,Expedited,false,false,4320,false,38.51,5203,44.491,2.8256,1
DIG455177607592880,1356739200000000,United States,Imperial Beach,United States,Ensley,667,M,Expedited,false,false,4320,false,51.62,5256,54.5462,2.9952,1
DIG455341582222544,1518566400000000,United States,Bell Gardens,United States,Somerset,2125,M,Expedited,false,false,4320,false,86.5,8185,84.525,12.368,2
DIG45591682417376,1545782400000000,United States,Kāne‘ohe,United States,South Bradenton,631,L,Expedited,false,false,4320,false,139.29,5961,98.0716,5.2512,1
DIG45572650490432,1552176000000000,United States,Phoenixville,United States,Holden,874,S,Expedited,false,false,4320,false,23.8,5720,42.4164,4.48,1
DIG455393898628916,1516752000000000,United States,Gallatin,United States,Cary,1126,M,Expedited,false,false,4320,false,93.72,9254,79.5436,15.7888,1
DIG45553407035432,1458259200000000,United States,Del Rio,United States,Tuscaloosa,2362,M,Expedited,false,false,4320,false,96.07,6437,91.3482,6.7744,2
DIG455107392874004,1370649600000000,United States,Cypress,United States,Coon Rapids,2317,E,Expedited,false,false,4320,false,0.57,8169,43.2112,12.3168,2
DIG45514521061160,1312934400000000,United States,Livonia,United States,Fernley,2957,L,Expedited,false,false,4320,false,198.51,8128,147.6852,12.1856,2
DIG45580447238636,1290729600000000,United States,Portsmouth,United States,Florida Ridge,329,S,Expedited,false,false,4320,false,21.76,4839,36.7094,1.6608,1
DIG455114201958128,1278547200000000,United States,Lake Shore,United States,San Clemente,2847,M,Expedited,false,false,4320,false,69.85,7053,82.4092,8.7456,2
DIG4554874941956,1381795200000000,United States,Skokie,United States,Coppell,758,E,Expedited,false,false,4320,false,0.59,7677,29.8138,10.7424,1
DIG455117446854488,1268006400000000,United States,Shoreview,United States,Castlewood,2266,M,Expedited,false,false,4320,false,61.32,6397,73.1476,6.6464000000000008,2
DIG455125931568704,1315008000000000,United States,Newburg,United States,Lyndhurst,1951,S,Expedited,false,false,4320,false,10.0,6284,44.7786,6.2848000000000006,1
DIG455143853673116,1359936000000000,United States,Monterey Park,United States,Concord,300,L,Expedited,false,false,4320,false,215.45,6304,133.305,6.3488000000000007,1
DIG45569004730412,1501718400000000,United States,New South Memphis,United States,Utica,2722,C,Expedited,false,false,4320,false,2881.92,6743,1487.3692,7.7536000000000005,2
DIG455476439955320,1341273600000000,United States,Oregon City,United States,East Rancho Dominguez,1739,L,Expedited,false,false,4320,false,174.97,9150,125.4404,15.456000000000001,1
DIG45577730762552,1286582400000000,United States,Downers Grove,United States,Valley Stream,2733,L,Expedited,false,false,4320,false,136.2,6779,114.6038,7.8688,2
DIG45576285254192,1325030400000000,United States,Fountain Hills,United States,Anderson,1861,S,Expedited,false,false,4320,false,12.35,7214,45.1796,9.2608,1
DIG455186786471000,1478649600000000,United States,DeLand,United States,Clinton,2667,L,Expedited,false,false,4320,false,149.81,9647,120.8412,17.046400000000002,2
DIG455198780991476,1522022400000000,United States,Dolton,United States,New Lenox,270,E,Expedited,false,false,4320,false,0.92,5475,25.782,3.696,1
DIG45587806935488,1306022400000000,United States,South Old Bridge,United States,Albert Lea,1788,S,Expedited,false,false,4320,false,8.38,8179,42.5668,12.3488,1
DIG45521788589360,1275436800000000,United States,La Crescenta-Montrose,United States,Temecula,1054,XL,Expedited,false,false,4320,false,286.29,5331,175.2094,3.2352000000000003,1
DIG45522364793384,1286236800000000,United States,Wooster,United States,Huntersville,743,E,Expedited,false,false,4320,false,0.25,9371,29.5148,16.1632,1
DIG45521796586640,1487462400000000,United States,Sarasota,United States,Columbia Heights,100,M,Expedited,false,false,4320,false,89.7,5144,68.71,2.6368,1
DIG45517057598444,1532304000000000,United States,Perry Hall,United States,Bellaire,1555,C,Expedited,false,false,4320,false,2523.04,9940,1297.893,17.984,1
DIG455371217543108,1410134400000000,United States,Miami Lakes,United States,New Albany,1636,E,Expedited,false,false,4320,false,0.66,5776,37.3996,4.6592,1
DIG455258146200440,1312761600000000,United States,Oxford,United States,Spring Valley,1610,L,Expedited,false,false,4320,false,187.94,6550,130.816,7.136,1
DIG455431916498444,1530576000000000,United States,Neenah,United States,Clermont,2660,XL,Expedited,false,false,4320,false,270.53,10310,181.141,19.168,2
DIG455140692548264,1543017600000000,United States,Country Walk,United States,Blaine,2760,XL,Expedited,false,false,4320,false,307.39,5177,200.431,2.7424,2
DIG455449929172052,1512432000000000,United States,Derby,United States,Manhattan,259,L,Expedited,false,false,4320,false,201.63,6994,126.0424,8.5568,1
DIG45529928620808,1546128000000000,United States,Pawtucket,United States,Lake in the Hills,2262,S,Expedited,false,false,4320,false,13.28,9964,49.0932,18.0608,2
DIG455445793978496,1401580800000000,United States,Pickerington,United States,Thomasville,212,XL,Expedited,false,false,4320,false,385.97,5262,217.8082,3.0144,1
DIG45567269920448,1487635200000000,United States,Portage,United States,Bowling Green,1200,S,Expedited,false,false,4320,false,9.65,10210,38.145,18.848000000000003,1
DIG45545520117896,1402444800000000,United States,Oak Grove,United States,Alafaya,1685,S,Expedited,false,false,4320,false,5.4,9054,40.191,15.148800000000001,1
DIG455189857426520,1518480000000000,United States,Lima,United States,Four Corners,2142,XL,Expedited,false,false,4320,false,302.86,7075,192.8512,8.816,2
DIG45584678399552,1266796800000000,United States,Tiffin,United States,Dublin,1408,M,Expedited,false,false,4320,false,67.16,8663,68.6888,13.8976,1
DIG455179044704096,1551484800000000,United States,Lexington-Fayette,United States,Santa Fe,1226,L,Expedited,false,false,4320,false,169.13,6250,118.1086,6.176,1
DIG45586298448548,1319241600000000,United States,Wilton,United States,Dearborn Heights,2616,XL,Expedited,false,false,4320,false,494.41,5196,292.7026,2.8032,2
DIG455194149366764,1397433600000000,United States,Lakewood,United States,Xenia,2377,XL,Expedited,false,false,4320,false,486.37,5427,286.6272,3.5424,2
DIG455183176098944,1414281600000000,United States,Diamond Bar,United States,Canton,1621,XXL,Expedited,false,false,4320,false,767.98,6603,420.9306,7.3056,1
DIG455260293869984,1398384000000000,Brazil,Monte Alegre,Brazil,Conceição do Coité,822,M,Expedited,false,false,4320,false,96.26,9307,78.1992,15.958400000000001,1
DIG455136016338716,1370908800000000,Brazil,Garanhuns,Brazil,Paulista,928,C,Expedited,false,false,4320,false,1092.21,8293,577.0858,12.713600000000001,1
DIG45541522277624,1373500800000000,Brazil,Santo Antônio do Amparo,Brazil,Pombos,1228,E,Expedited,false,false,4320,false,0.7,5526,33.9108,3.8592,1
DIG45511880759168,1294531200000000,Brazil,Guanambi,Brazil,Nova Petrópolis,1413,L,Expedited,false,false,4320,false,165.32,7477,117.8118,10.102400000000001,1
DIG455395218779912,1271721600000000,Spain,Tavernes de la Valldigna,Spain,Gràcia,1362,M,Expedited,false,false,4320,false,48.94,8700,59.1832,14.016,1
DIG455195301574880,1409616000000000,Spain,Mairena del Aljarafe,Spain,Sant Andreu de la Barca,1272,E,Expedited,false,false,4320,false,0.51,8206,34.1942,12.4352,1
DIG455116198679012,1541548800000000,Brazil,Atibaia,Brazil,Paraguaçu Paulista,953,L,Expedited,false,false,4320,false,211.4,7991,136.8958,11.747200000000001,1
DIG455190367852916,1544745600000000,Russia,Dudinka,Russia,Pavlovsk,437,M,Expedited,false,false,4320,false,96.49,6604,75.0032,7.3088000000000006,1
DIG455126947623128,1519948800000000,Germany,Neu Isenburg,Germany,Gera,1055,S,Expedited,false,false,4320,false,17.75,5395,40.948,3.44,1
DIG455299325194820,1473984000000000,United Kingdom,Bexley,United Kingdom,Littlehampton,125,L,Expedited,false,false,4320,false,217.57,6770,132.86,7.8400000000000007,1
DIG45555254407112,1435536000000000,Germany,Göppingen,Germany,Arnsberg,1175,L,Expedited,false,false,4320,false,142.77,7399,104.49,9.8528,1
DIG45591330337124,1492992000000000,Germany,Mettmann,Germany,Oldenburg,1252,L,Expedited,false,false,4320,false,218.1,5098,142.8172,2.4896000000000003,1
DIG455108767606436,1307923200000000,Germany,Hude,Germany,Gotha,1488,S,Expedited,false,false,4320,false,9.92,7965,40.7568,11.664,1
DIG455146483178780,1508112000000000,Ukraine,Nadvirna,Ukraine,Donetsk,536,L,Expedited,false,false,4320,false,190.67,8417,122.9446,13.1104,1
DIG45550620783080,1505606400000000,China,Shihezi,China,Zaozhuang,1434,S,Expedited,false,false,4320,false,16.74,7857,43.7024,11.3184,1
DIG455127331492568,1478736000000000,China,Laohekou,China,Wusong,1082,L,Expedited,false,false,4320,false,151.8,9560,108.2052,16.768,1
DIG455189125275536,1519430400000000,China,Binzhou,China,Dongyang,689,S,Expedited,false,false,4320,false,18.7,5316,38.2754,3.1872000000000003,1
DIG45598333355288,1536192000000000,China,Licheng,China,Qingyang,378,L,Expedited,false,false,4320,false,183.51,9370,118.0058,16.16,1
DIG45590004388100,1489017600000000,China,Jiashan,China,Lengshuijiang,285,XL,Expedited,false,false,4320,false,431.06,8135,240.981,12.208,1
DIG45566726705204,1525478400000000,China,Huanren,China,Laiwu,33,E,Expedited,false,false,4320,false,0.59,7063,23.5788,8.7776,1
DIG455186480175176,1481846400000000,China,Shuangcheng,China,Hailar,235,M,Expedited,false,false,4320,false,66.28,9483,58.161,16.5216,1
DIG45560527413680,1343260800000000,China,Qiongshan,China,Jieshou,513,S,Expedited,false,false,4320,false,4.72,10063,29.7718,18.3776,1
DIG455442974137568,1352764800000000,India,Sarauli,India,Rājūra,1652,L,Expedited,false,false,4320,false,144.76,9410,109.5872,16.288,1
DIG455313142495340,1501545600000000,India,Mānsa,India,Baranagar,1653,S,Expedited,false,false,4320,false,2.46,6274,38.4458,6.2528000000000006,1
DIG455164954496396,1290556800000000,India,Parīchhatgarh,India,Chākia,3026,L,Expedited,false,false,4320,false,207.15,7985,152.5986,11.728,2
DIG455153588162264,1545177600000000,India,Tirupparangunram,India,Channagiri,1247,E,Expedited,false,false,4320,false,0.34,7008,33.8942,8.6016000000000012,1
DIG455102842421684,1543190400000000,India,Lunglei,India,Sānand,2562,S,Expedited,false,false,4320,false,22.69,6168,56.3782,5.9136000000000006,2
DIG4551701421320,1379289600000000,India,Bhānpurī,India,Patāmundai,1847,L,Expedited,false,false,4320,false,135.07,7854,106.4192,11.3088,1
DIG455137995665516,1329609600000000,India,Jūnāgadh,India,Hubli,1172,S,Expedited,false,false,4320,false,6.65,6628,36.4042,7.3856,1
DIG45522802044668,1478390400000000,India,Āmta,India,Sāvantvādi,332,L,Expedited,false,false,4320,false,118.08,8260,84.8952,12.608,1
DIG455174452066124,1280707200000000,India,Paliā Kalān,India,Kurandvād,1636,M,Expedited,false,false,4320,false,60.45,5514,67.2946,3.8208,1
DIG45510978066188,1303430400000000,India,Kāgal,India,Tiruvottiyūr,1907,L,Expedited,false,false,4320,false,170.61,6476,124.7052,6.8992,1
DIG455190229100108,1491609600000000,India,Jānsath,India,Pindwāra,1065,S,Expedited,false,false,4320,false,14.64,6345,39.479,6.48,1
DIG455112144657848,1281744000000000,India,Kanpur,India,Konch,1987,E,Expedited,false,false,4320,false,0.87,6542,40.5232,7.1104,1
DIG455121113207504,1433980800000000,India,Ghātanji,India,Rānīganj,1357,L,Expedited,false,false,4320,false,154.6,6197,111.9702,6.0064,1
DIG45511376130800,1447977600000000,India,Āsandh,India,Chinna Salem,723,E,Expedited,false,false,4320,false,0.65,5374,29.5428,3.3728000000000002,1
DIG45537798144260,1411344000000000,India,Bilāspur,India,Colonelganj,1243,E,Expedited,false,false,4320,false,0.32,5039,33.8498,2.3008,1
DIG455441875711160,1326499200000000,India,Hāora,India,Umarga,1014,S,Expedited,false,false,4320,false,17.58,6891,40.5104,8.2272,1
DIG45560977060748,1360454400000000,India,Kodoli,India,Patāmundai,2308,M,Expedited,false,false,4320,false,38.7,6785,62.1988,7.8880000000000008,2
DIG455102354987468,1369785600000000,India,Chūru,India,Rāyachoti,1300,E,Expedited,false,false,4320,false,0.28,6975,34.32,8.496,1
DIG45596846461004,1534723200000000,Pakistan,Haru Zbad,Pakistan,Faisalābād,1422,M,Expedited,false,false,4320,false,70.57,7818,70.5142,11.1936,1
DIG4554721194248,1415577600000000,United States,Acworth,United States,San Pablo,1910,L,Expedited,false,false,4320,false,133.1,7802,105.976,11.1424,1
DIG455229194247452,1376784000000000,United States,Menifee,United States,Spring Hill,292,S,Expedited,false,false,4320,false,3.41,7749,27.2162,10.972800000000001,1
DIG455328666615344,1379548800000000,United States,Springfield,United States,Thomasville,2951,M,Expedited,false,false,4320,false,60.67,7301,78.7136,9.539200000000001,2
DIG45597442858160,1374451200000000,United States,Massapequa Park,United States,Woonsocket,1699,M,Expedited,false,false,4320,false,93.61,5280,84.4164,3.072,1
DIG455119115486960,1363564800000000,United States,Erie,United States,Hot Springs,2758,L,Expedited,false,false,4320,false,166.23,5226,129.8338,2.8992,2
DIG4551083831372,1412985600000000,United States,Newark,United States,Spanish Fork,1885,L,Expedited,false,false,4320,false,205.05,10190,141.736,18.784000000000002,1
DIG45541735805000,1409270400000000,United States,Wheeling,United States,Deerfield,1314,E,Expedited,false,false,4320,false,0.93,5686,34.7654,4.3712,1
DIG455146563351512,1492646400000000,United States,West Albany,United States,Rolling Meadows,1866,C,Expedited,false,false,4320,false,4394.25,7782,2236.1726,11.0784,1
DIG455433089099624,1407628800000000,United States,Pullman,United States,Pine Bluff,1917,S,Expedited,false,false,4320,false,20.44,10117,49.7062,18.5504,1
